id,user_profile_id,correct,question_id,lesson_name,lesson_id,is_external,duration_ms,is_preassessment,timestamp,lesson_type,cloud_learner_id
1242383,375426,True,3,Python_Week8_ControlFlow_Q4a,588,True,17753,False,2024-07-04 15:52:05.578185+00:00,TUT,22302
1242384,375426,True,4,Python_Week8_ControlFlow_Q4a,588,True,30402,False,2024-07-04 15:52:49.546607+00:00,TUT,22302
1242385,375426,True,5,Python_Week8_ControlFlow_Q4a,588,True,17954,False,2024-07-04 15:53:33.280276+00:00,TUT,22302
1242599,375535,True,1,Space Mix-Ups,906,False,38951,False,2024-07-17 17:22:14.841284+00:00,ASM,22295
1242600,375535,True,2,Space Mix-Ups,906,False,11711,False,2024-07-17 17:22:30.039112+00:00,ASM,22295
1242601,375535,True,3,Space Mix-Ups,906,False,14380,False,2024-07-17 17:22:54.254812+00:00,ASM,22295
1242602,375535,True,4,Space Mix-Ups,906,False,11951,False,2024-07-17 17:23:09.222073+00:00,ASM,22295
1243591,377185,True,2,Python_Week2_Basics_Q2a,636,True,188,True,2024-07-31 18:47:51.417786+00:00,TUT,22295
1241914,375196,True,2,Jolt's Ball,985,False,184,True,2024-06-26 19:31:10.690333+00:00,TUT,22295
1242724,375585,True,1,An Old Song,838,False,42769,False,2024-07-17 19:07:06.924883+00:00,ASM,22295
1242725,375585,True,2,An Old Song,838,False,28975,False,2024-07-17 19:07:38.179645+00:00,ASM,22295
1242726,375585,True,3,An Old Song,838,False,85798,False,2024-07-17 19:09:06.004596+00:00,ASM,22295
1242727,375585,True,4,An Old Song,838,False,21534,False,2024-07-17 19:09:29.360823+00:00,ASM,22295
1242693,375572,True,1,Vee's New Book,968,False,14694,False,2024-07-17 18:36:50.760102+00:00,ASM,22295
1242694,375572,True,2,Vee's New Book,968,False,6394,False,2024-07-17 18:37:00.494728+00:00,ASM,22295
1242695,375572,True,3,Vee's New Book,968,False,5900,False,2024-07-17 18:37:08.474897+00:00,ASM,22295
1242696,375572,True,4,Vee's New Book,968,False,6005,False,2024-07-17 18:37:18.431953+00:00,ASM,22295
1241137,374868,False,2,Python_Week3_Bool&String_Q9,679,True,37921,False,2024-06-12 16:30:21.429729+00:00,TUT,22282
1241072,374827,True,2,Python_Week4_Function1_Q1b,556,True,92,True,2024-06-12 15:18:39.808834+00:00,TUT,22282
1242371,375416,True,2,Python_Week3_Bool&String_Q7,677,True,141,True,2024-07-04 15:35:16.693055+00:00,TUT,22302
1239082,374035,True,2,Python_Week9_Collection1_Q3,484,True,177,True,2024-05-23 14:48:23.618808+00:00,TUT,18724
1241077,374832,False,2,Python_Week4_Function1_Q4d,565,True,44667,False,2024-06-12 15:25:55.145115+00:00,TUT,22282
1241314,374957,False,2,Python_Week2_Basics_Q8,645,True,36638,False,2024-06-13 19:42:43.727694+00:00,TUT,22283
1242604,375537,True,1,New Language,949,False,20872,False,2024-07-17 17:26:40.247599+00:00,ASM,22295
1242605,375537,True,2,New Language,949,False,20696,False,2024-07-17 17:27:16.775762+00:00,ASM,22295
1242606,375537,True,3,New Language,949,False,7617,False,2024-07-17 17:27:27.014853+00:00,ASM,22295
1242607,375537,True,4,New Language,949,False,7552,False,2024-07-17 17:27:41.048008+00:00,ASM,22295
1880594,605587,True,2,Lesson Set 1 - Q02,1124,True,109,True,2025-05-23 20:35:40.985013+00:00,TUT,22181
1243587,377183,True,2,Python_Week2_Basics_Q1a,634,True,215,True,2024-07-31 18:44:23.651785+00:00,TUT,22295
1239092,374042,True,2,Python_Week2_Basics_Q4b,640,True,134,True,2024-05-27 15:33:23.001823+00:00,TUT,18724
1241939,375212,True,1,Park Puzzles,963,False,20913,False,2024-06-26 20:03:28.635403+00:00,ASM,22295
1241940,375212,True,2,Park Puzzles,963,False,11476,False,2024-06-26 20:03:42.099043+00:00,ASM,22295
1241941,375212,True,3,Park Puzzles,963,False,9717,False,2024-06-26 20:03:53.918839+00:00,ASM,22295
1241942,375212,True,4,Park Puzzles,963,False,14383,False,2024-06-26 20:04:10.157985+00:00,ASM,22295
1241895,375183,True,2,So Many Books,882,False,105,True,2024-06-26 19:00:00.593875+00:00,TUT,22295
1241140,374871,True,2,Python_Week3_Bool&String_Q9,679,True,121,True,2024-06-12 16:34:39.709187+00:00,TUT,22282
1242162,375309,True,2,Python_Week9_Collection1_Q5,489,True,129,True,2024-07-03 19:49:58.487526+00:00,TUT,18724
1239100,374050,True,2,Python_Week2_Basics_Q7,644,True,87,True,2024-05-27 15:52:52.327294+00:00,TUT,18724
1242102,375264,True,2,Python_Week5_Function2_Q1,567,True,89,True,2024-06-27 20:03:41.937214+00:00,TUT,22282
1241138,374869,False,2,Python_Week3_Bool&String_Q9,679,True,10761,False,2024-06-12 16:31:49.058818+00:00,TUT,22282
1242128,375285,True,2,Python_Week8_ControlFlow_Q4b,589,True,112,True,2024-07-03 18:08:22.918724+00:00,TUT,22300
1241094,374843,True,2,Python_Week2_Basics_Q2a,636,True,96,True,2024-06-12 15:46:24.275183+00:00,TUT,22282
1242133,375289,True,2,Python_Week9_Collection1_Q2,482,True,140,True,2024-07-03 18:17:26.054943+00:00,TUT,22300
1242110,375270,False,2,Python_Week5_Function2_Q6,572,True,24228,False,2024-06-27 20:12:33.470871+00:00,TUT,22282
1242183,375322,True,2,Python_Week5_Function2_Q7,573,True,103,True,2024-07-03 20:13:13.941481+00:00,TUT,18724
1242707,375577,True,2,Tell Me A Story,941,False,159,True,2024-07-17 18:46:29.880487+00:00,TUT,22295
1879193,603417,False,2,Python_Week9_Collection2_Q1a,772,True,26375,False,2025-02-27 17:42:49.059657+00:00,TUT,18726
1879194,603417,True,3,Python_Week9_Collection2_Q1a,772,True,10625,False,2025-02-27 17:43:08.435879+00:00,TUT,18726
1879195,603417,True,4,Python_Week9_Collection2_Q1a,772,True,13246,False,2025-02-27 17:43:38.045616+00:00,TUT,18726
1242378,375423,True,2,Python_Week3_Bool&String_Q5,675,True,107,True,2024-07-04 15:45:38.153549+00:00,TUT,22302
1242115,375276,True,2,Python_Week2_Basics_Q1a,634,True,99,True,2024-07-03 17:41:57.279889+00:00,TUT,22300
1242628,375546,True,2,Change-A-Word Game,754,False,103,True,2024-07-17 17:42:07.099511+00:00,TUT,22295
1880895,606367,True,2,Lesson Set 1 - Q04,1265,True,117,True,2025-06-04 20:10:13.567939+00:00,TUT,35486
1242201,375338,False,2,Python_Week8_ControlFlow_Q2a,584,True,14980,False,2024-07-03 20:33:59.427637+00:00,TUT,18724
1242202,375338,False,4,Python_Week8_ControlFlow_Q2a,584,True,7962,False,2024-07-03 20:34:28.261952+00:00,TUT,18724
1242203,375338,False,5,Python_Week8_ControlFlow_Q2a,584,True,17656,False,2024-07-03 20:35:01.023928+00:00,TUT,18724
1242197,375334,False,2,Python_Week4_Function1_Q4c,564,True,16717,False,2024-07-03 20:28:36.018828+00:00,TUT,18724
1242144,375296,False,2,Python_Week9_Collection1_Q8,492,True,59452,False,2024-07-03 18:33:36.415898+00:00,TUT,22300
1242145,375296,True,3,Python_Week9_Collection1_Q8,492,True,47683,False,2024-07-03 18:34:34.981832+00:00,TUT,22300
1242589,375531,True,1,Left To Right,704,False,11637,False,2024-07-17 17:13:25.092674+00:00,ASM,22295
1242590,375531,True,2,Left To Right,704,False,8571,False,2024-07-17 17:13:35.936206+00:00,ASM,22295
1242591,375531,True,3,Left To Right,704,False,8626,False,2024-07-17 17:13:46.785395+00:00,ASM,22295
1242592,375531,True,4,Left To Right,704,False,7276,False,2024-07-17 17:13:56.761756+00:00,ASM,22295
1242196,375333,True,2,Python_Week4_Function1_Q4b,563,True,125,True,2024-07-03 20:27:48.384581+00:00,TUT,18724
1242167,375313,False,2,Python_Week9_Collection1_Q9,493,True,41350,False,2024-07-03 19:55:07.371683+00:00,TUT,18724
1242168,375313,False,3,Python_Week9_Collection1_Q9,493,True,17261,False,2024-07-03 19:55:33.286232+00:00,TUT,18724
1241080,374835,False,2,Python_Week4_Function1_Q4b,563,True,35200,False,2024-06-12 15:31:27.026345+00:00,TUT,22282
1241081,374835,False,3,Python_Week4_Function1_Q4b,563,True,29400,False,2024-06-12 15:32:08.635129+00:00,TUT,22282
1241082,374835,True,4,Python_Week4_Function1_Q4b,563,True,26226,False,2024-06-12 15:32:51.860781+00:00,TUT,22282
1241083,374835,True,5,Python_Week4_Function1_Q4b,563,True,19558,False,2024-06-12 15:33:28.862075+00:00,TUT,22282
1241909,375191,True,2,The New Dog,863,False,108,True,2024-06-26 19:17:36.750017+00:00,TUT,22295
1239095,374045,True,2,Python_Week2_Basics_Q6,643,True,125,True,2024-05-27 15:38:03.397514+00:00,TUT,18724
1242718,375582,True,2,Let's Go To The Park!,944,False,131,True,2024-07-17 18:57:47.816463+00:00,TUT,22295
1242367,375412,True,2,Python_Week9_Collection1_Q9,493,True,113,True,2024-07-04 15:29:37.206122+00:00,TUT,22302
1242109,375269,True,2,Python_Week5_Function2_Q5,571,True,103,True,2024-06-27 20:11:40.815929+00:00,TUT,22282
1242643,375552,True,1,Class Story,934,False,23470,False,2024-07-17 17:52:21.294378+00:00,ASM,22295
1242644,375552,True,2,Class Story,934,False,15976,False,2024-07-17 17:52:40.305679+00:00,ASM,22295
1242645,375552,True,3,Class Story,934,False,17426,False,2024-07-17 17:52:59.894355+00:00,ASM,22295
1242646,375552,True,4,Class Story,934,False,16145,False,2024-07-17 17:53:25.068621+00:00,ASM,22295
1670059,530204,False,2,Python_Week7_ControlFlow_Q2b,585,True,93759,False,2025-02-27 16:01:36.913022+00:00,TUT,32921
1670060,530204,False,4,Python_Week7_ControlFlow_Q2b,585,True,31454,False,2025-02-27 16:02:30.686671+00:00,TUT,32921
1242623,375544,True,2,Cat Got Your Tongue,701,False,132,True,2024-07-17 17:38:41.564062+00:00,TUT,22295
1242117,375278,True,2,Python_Week8_ControlFlow_Q1,583,True,85,True,2024-07-03 17:45:59.737756+00:00,TUT,22300
1880889,606365,False,2,Lesson Set 1 - Q03,1264,True,10062,False,2025-06-04 20:04:41.450518+00:00,TUT,35486
1880890,606365,False,3,Lesson Set 1 - Q03,1264,True,11161,False,2025-06-04 20:05:05.703748+00:00,TUT,35486
1880891,606365,False,4,Lesson Set 1 - Q03,1264,True,23446,False,2025-06-04 20:05:47.272006+00:00,TUT,35486
1241129,374862,True,2,Python_Week3_Bool&String_Q3,673,True,123,True,2024-06-12 16:20:07.171705+00:00,TUT,22282
1242119,375280,False,2,Python_Week8_ControlFlow_Q2b,585,True,20874,False,2024-07-03 17:52:56.398215+00:00,TUT,22300
1242120,375280,True,4,Python_Week8_ControlFlow_Q2b,585,True,13483,False,2024-07-03 17:53:46.706472+00:00,TUT,22300
1241918,375200,True,2,Wanda Sees A Snake,971,False,142,True,2024-06-26 19:41:56.022616+00:00,TUT,22295
1242158,375308,False,2,Python_Week9_Collection1_Q4,485,True,55658,False,2024-07-03 19:46:13.632519+00:00,TUT,18724
1242159,375308,True,3,Python_Week9_Collection1_Q4,485,True,13218,False,2024-07-03 19:46:35.100022+00:00,TUT,18724
1242160,375308,False,4,Python_Week9_Collection1_Q4,485,True,20993,False,2024-07-03 19:47:07.419688+00:00,TUT,18724
1242161,375308,True,5,Python_Week9_Collection1_Q4,485,True,21604,False,2024-07-03 19:47:45.998173+00:00,TUT,18724
1239394,374148,False,2,Python_Week2_Basics_Q1a,634,True,25055,False,2024-05-29 15:00:07.101283+00:00,TUT,22181
1239395,374148,True,3,Python_Week2_Basics_Q1a,634,True,18819,False,2024-05-29 15:00:42.643809+00:00,TUT,22181
1239396,374148,False,4,Python_Week2_Basics_Q1a,634,True,15706,False,2024-05-29 15:01:18.960752+00:00,TUT,22181
1239397,374148,True,5,Python_Week2_Basics_Q1a,634,True,19432,False,2024-05-29 15:01:43.861766+00:00,TUT,22181
1242703,375576,True,1,Wanda's Adventures,1012,False,26800,False,2024-07-17 18:43:56.141653+00:00,ASM,22295
1242704,375576,True,2,Wanda's Adventures,1012,False,17758,False,2024-07-17 18:44:15.927533+00:00,ASM,22295
1242705,375576,True,3,Wanda's Adventures,1012,False,15454,False,2024-07-17 18:44:35.620066+00:00,ASM,22295
1242706,375576,True,4,Wanda's Adventures,1012,False,19298,False,2024-07-17 18:44:57.548504+00:00,ASM,22295
1242629,375547,True,1,Make New Words,755,False,17535,False,2024-07-17 17:43:14.900652+00:00,ASM,22295
1242630,375547,True,2,Make New Words,755,False,11460,False,2024-07-17 17:43:29.051701+00:00,ASM,22295
1242631,375547,True,3,Make New Words,755,False,10229,False,2024-07-17 17:43:41.464335+00:00,ASM,22295
1242632,375547,True,4,Make New Words,755,False,8498,False,2024-07-17 17:43:52.052198+00:00,ASM,22295
1242131,375287,True,2,Python_Week8_ControlFlow_Q4c,590,True,95,True,2024-07-03 18:14:04.481797+00:00,TUT,22300
1879197,603419,True,2,Python_Week11_Class&Object_Q1,783,True,86,True,2025-02-27 17:46:58.615468+00:00,TUT,18726
1242211,375344,False,2,Python_Week3_Bool&String_Q5,675,True,14244,False,2024-07-03 20:45:13.048053+00:00,TUT,18724
1242114,375274,True,2,Python_Week5_Function2_Q8,574,True,89,True,2024-06-27 20:18:53.128889+00:00,TUT,22282
1242652,375555,True,2,A Good Friend,731,False,171,True,2024-07-17 17:58:18.335659+00:00,TUT,22295
1242613,375540,True,2,Syllable Game,839,False,116,True,2024-07-17 17:33:18.213871+00:00,TUT,22295
1241912,375194,True,2,Where's That Shape?,981,False,105,True,2024-06-26 19:26:42.563031+00:00,TUT,22295
1242687,375569,True,2,Read Me Like A Book,956,False,139,True,2024-07-17 18:31:06.061776+00:00,TUT,22295
1242152,375302,True,2,Python_Week9_Collection1_Q4,485,True,133,True,2024-07-03 18:47:38.689301+00:00,TUT,22300
1241135,374866,True,2,Python_Week3_Bool&String_Q7,677,True,246,True,2024-06-12 16:27:45.148398+00:00,TUT,22282
1241967,375219,True,1,Cookie Shapes,988,False,21499,False,2024-06-26 20:17:21.007121+00:00,ASM,22295
1241968,375219,True,2,Cookie Shapes,988,False,9319,False,2024-06-26 20:17:33.002531+00:00,ASM,22295
1241969,375219,True,3,Cookie Shapes,988,False,8283,False,2024-06-26 20:17:43.909101+00:00,ASM,22295
1241970,375219,True,4,Cookie Shapes,988,False,11458,False,2024-06-26 20:17:57.186291+00:00,ASM,22295
1242588,375530,True,2,Letter From A Friend,699,False,117,True,2024-07-17 17:12:44.008711+00:00,TUT,22295
1880726,605969,True,2,Lesson Set 1 - Q10,1271,True,115,True,2025-06-04 18:15:03.012885+00:00,TUT,35487
1880693,605953,False,2,Lesson Set 1 - Q01,1262,True,6701,False,2025-06-03 21:48:10.018348+00:00,TUT,22181
1880694,605953,False,3,Lesson Set 1 - Q01,1262,True,8940,False,2025-06-03 21:48:36.358582+00:00,TUT,22181
1880695,605953,True,4,Lesson Set 1 - Q01,1262,True,12965,False,2025-06-03 21:49:04.366484+00:00,TUT,22181
1242366,375411,True,2,Python_Week8_ControlFlow_Q3a,586,True,107,True,2024-07-04 15:27:53.670837+00:00,TUT,22302
1880921,607695,True,2,Lesson Set 2 - Q03,1280,True,94,True,2025-06-06 18:27:50.900724+00:00,TUT,19350
1242111,375271,True,2,Python_Week5_Function2_Q7,573,True,96,True,2024-06-27 20:14:53.653026+00:00,TUT,22282
1880725,605968,True,2,Lesson Set 1 - Q09,1270,True,106,True,2025-06-04 18:13:40.328237+00:00,TUT,35487
1880925,607699,True,2,Lesson Set 2 - Q07,1284,True,127,True,2025-06-06 18:31:26.925317+00:00,TUT,19350
1242647,375553,True,2,"Stay, Shake, No",775,False,143,True,2024-07-17 17:55:17.414603+00:00,TUT,22295
1242624,375545,True,1,Can Jolt Hear?,929,False,21005,False,2024-07-17 17:39:43.649783+00:00,ASM,22295
1242625,375545,True,2,Can Jolt Hear?,929,False,9258,False,2024-07-17 17:39:54.824848+00:00,ASM,22295
1242626,375545,True,3,Can Jolt Hear?,929,False,8938,False,2024-07-17 17:40:05.896336+00:00,ASM,22295
1242627,375545,True,4,Can Jolt Hear?,929,False,11811,False,2024-07-17 17:40:19.755836+00:00,ASM,22295
1243592,377186,True,2,Python_Week2_Basics_Q2b,637,True,106,True,2024-07-31 18:49:05.822625+00:00,TUT,22295
1242355,375406,False,2,Python_Week2_Basics_Q1b,635,True,73503,False,2024-07-04 15:13:17.192043+00:00,TUT,22302
1242356,375406,True,3,Python_Week2_Basics_Q1b,635,True,27094,False,2024-07-04 15:13:51.793072+00:00,TUT,22302
1242357,375406,True,4,Python_Week2_Basics_Q1b,635,True,16131,False,2024-07-04 15:14:18.403889+00:00,TUT,22302
1242719,375583,True,1,Comparing Pictures,945,False,20398,False,2024-07-17 18:59:07.367482+00:00,ASM,22295
1242720,375583,True,2,Comparing Pictures,945,False,10356,False,2024-07-17 18:59:19.592415+00:00,ASM,22295
1242721,375583,True,3,Comparing Pictures,945,False,19848,False,2024-07-17 18:59:41.474159+00:00,ASM,22295
1242722,375583,True,4,Comparing Pictures,945,False,9252,False,2024-07-17 18:59:52.702525+00:00,ASM,22295
1239098,374048,True,2,Python_Week2_Basics_Q8,645,True,121,True,2024-05-27 15:48:59.054494+00:00,TUT,18724
1880692,605952,True,2,Lesson Set 1 - Q01,1262,True,88,True,2025-06-03 21:47:30.009049+00:00,TUT,22181
1242185,375324,True,2,Python_Week4_Function1_Q1a,555,True,113,True,2024-07-03 20:15:42.822885+00:00,TUT,18724
1241308,374951,True,2,Python_Week2_Basics_Q4a,639,True,228,True,2024-06-13 19:35:59.929523+00:00,TUT,22283
1242121,375281,True,2,Python_Week8_ControlFlow_Q3a,586,True,125,True,2024-07-03 17:57:35.062284+00:00,TUT,22300
1880696,605954,False,2,Lesson Set 1 - Q01,1262,True,6327,False,2025-06-04 16:01:12.439089+00:00,TUT,35488
1880697,605954,False,3,Lesson Set 1 - Q01,1262,True,8512,False,2025-06-04 16:01:40.727845+00:00,TUT,35488
1880698,605954,False,4,Lesson Set 1 - Q01,1262,True,10105,False,2025-06-04 16:02:11.345827+00:00,TUT,35488
1242003,375228,True,1,Counting In The Neighborhood,758,False,20547,False,2024-06-26 20:29:53.163011+00:00,ASM,22295
1242004,375228,True,2,Counting In The Neighborhood,758,False,8040,False,2024-06-26 20:30:03.048219+00:00,ASM,22295
1242005,375228,True,3,Counting In The Neighborhood,758,False,8884,False,2024-06-26 20:30:15.234435+00:00,ASM,22295
1242006,375228,True,4,Counting In The Neighborhood,758,False,8274,False,2024-06-26 20:30:25.369393+00:00,ASM,22295
1880595,605588,False,2,Lesson Set 1 - Q02,1124,True,10968,False,2025-05-23 22:07:13.136257+00:00,TUT,22181
1880596,605588,False,3,Lesson Set 1 - Q02,1124,True,10649,False,2025-05-23 22:07:44.179312+00:00,TUT,22181
1880597,605588,False,4,Lesson Set 1 - Q02,1124,True,10581,False,2025-05-23 22:08:31.670538+00:00,TUT,22181
1242368,375413,True,2,Python_Week2_Basics_Q3,638,True,100,True,2024-07-04 15:30:52.122242+00:00,TUT,22302
1241907,375189,True,2,Counting Cookies,757,False,100,True,2024-06-26 19:12:49.272093+00:00,TUT,22295
1242353,375404,True,2,Python_Week4_Function1_Q1e,559,True,102,True,2024-07-04 15:09:43.225043+00:00,TUT,22302
1879199,603421,False,2,Python_Week8_Collection1_Q6,490,True,12713,False,2025-02-27 19:21:21.012564+00:00,TUT,18724
1879200,603421,False,3,Python_Week8_Collection1_Q6,490,True,11196,False,2025-02-27 19:21:49.085103+00:00,TUT,18724
1879201,603421,True,4,Python_Week8_Collection1_Q6,490,True,25796,False,2025-02-27 19:22:29.207262+00:00,TUT,18724
1242187,375326,True,2,Python_Week4_Function1_Q1c,557,True,106,True,2024-07-03 20:17:31.143665+00:00,TUT,18724
1242714,375581,True,1,Support Wanda,967,False,21844,False,2024-07-17 18:54:06.854543+00:00,ASM,22295
1242715,375581,True,2,Support Wanda,967,False,19269,False,2024-07-17 18:54:30.199422+00:00,ASM,22295
1242716,375581,True,3,Support Wanda,967,False,17820,False,2024-07-17 18:54:50.917962+00:00,ASM,22295
1242717,375581,True,4,Support Wanda,967,False,17852,False,2024-07-17 18:55:10.801593+00:00,ASM,22295
1880887,606363,True,2,Lesson Set 1 - Q01,1262,True,113,True,2025-06-04 20:02:37.972547+00:00,TUT,35486
1241121,374858,False,2,Python_Week3_Bool&String_Q2,672,True,26528,False,2024-06-12 16:12:09.938267+00:00,TUT,22282
1241122,374858,False,3,Python_Week3_Bool&String_Q2,672,True,36310,False,2024-06-12 16:12:57.037279+00:00,TUT,22282
1242151,375301,True,2,Python_Week9_Collection1_Q13,497,True,110,True,2024-07-03 18:46:01.465069+00:00,TUT,22300
1241311,374954,True,2,Python_Week2_Basics_Q5a,642,True,105,True,2024-06-13 19:39:01.913161+00:00,TUT,22283
1670055,530202,True,2,Python_Week7_ControlFlow_Q1,583,True,84,True,2025-02-27 15:45:54.702493+00:00,TUT,32921
1241313,374956,True,2,Python_Week2_Basics_Q7,644,True,132,True,2024-06-13 19:41:16.668742+00:00,TUT,22283
1242648,375554,True,1,Hunt And Win,776,False,20522,False,2024-07-17 17:56:00.466948+00:00,ASM,22295
1242649,375554,True,2,Hunt And Win,776,False,10291,False,2024-07-17 17:56:12.023657+00:00,ASM,22295
1242650,375554,True,3,Hunt And Win,776,False,13022,False,2024-07-17 17:56:27.549638+00:00,ASM,22295
1242651,375554,False,4,Hunt And Win,776,False,10390,False,2024-07-17 17:56:41.231451+00:00,ASM,22295
1242107,375268,False,2,Python_Week5_Function2_Q5,571,True,55178,False,2024-06-27 20:09:17.003093+00:00,TUT,22282
1242108,375268,False,4,Python_Week5_Function2_Q5,571,True,13797,False,2024-06-27 20:09:50.975992+00:00,TUT,22282
1241916,375198,True,2,What Can You Make?,992,False,126,True,2024-06-26 19:35:15.532123+00:00,TUT,22295
1242729,375587,True,1,My Very Busy Day,918,False,38536,False,2024-07-17 19:13:34.198916+00:00,ASM,22295
1242730,375587,True,2,My Very Busy Day,918,False,28930,False,2024-07-17 19:14:05.079519+00:00,ASM,22295
1242731,375587,True,3,My Very Busy Day,918,False,14293,False,2024-07-17 19:14:22.034852+00:00,ASM,22295
1242732,375587,True,4,My Very Busy Day,918,False,17998,False,2024-07-17 19:14:42.166516+00:00,ASM,22295
1242155,375305,True,2,Python_Week2_Basics_Q2b,637,True,123,True,2024-07-03 19:37:00.268301+00:00,TUT,22300
1242688,375570,True,1,New Book Adventure,958,False,25119,False,2024-07-17 18:32:54.044938+00:00,ASM,22295
1242689,375570,True,2,New Book Adventure,958,False,11532,False,2024-07-17 18:33:07.751836+00:00,ASM,22295
1242690,375570,True,3,New Book Adventure,958,False,8843,False,2024-07-17 18:33:18.521111+00:00,ASM,22295
1242691,375570,True,4,New Book Adventure,958,False,9433,False,2024-07-17 18:33:29.079944+00:00,ASM,22295
1670051,530201,False,2,Python_Week4_Function1_Q4b,563,True,100483,False,2025-02-27 15:39:53.169568+00:00,TUT,32921
1670052,530201,False,3,Python_Week4_Function1_Q4b,563,True,30073,False,2025-02-27 15:40:41.394809+00:00,TUT,32921
1670053,530201,True,4,Python_Week4_Function1_Q4b,563,True,91894,False,2025-02-27 15:42:30.053367+00:00,TUT,32921
1670054,530201,False,5,Python_Week4_Function1_Q4b,563,True,31822,False,2025-02-27 15:43:07.687583+00:00,TUT,32921
1241107,374849,True,2,Python_Week2_Basics_Q5b,641,True,140,True,2024-06-12 15:57:18.054634+00:00,TUT,22282
1242667,375561,True,2,Why Did They Go Home?,951,False,151,True,2024-07-17 18:12:10.818882+00:00,TUT,22295
1242351,375402,True,2,Python_Week4_Function1_Q1d,558,True,97,True,2024-07-04 15:08:01.107653+00:00,TUT,22302
1242387,375428,False,2,Python_Week8_ControlFlow_Q2b,585,True,16650,False,2024-07-04 15:56:30.334197+00:00,TUT,22302
1242388,375428,True,4,Python_Week8_ControlFlow_Q2b,585,True,52315,False,2024-07-04 15:57:47.087413+00:00,TUT,22302
1242157,375307,True,2,Python_Week9_Collection1_Q2,482,True,113,True,2024-07-03 19:44:42.043759+00:00,TUT,18724
1242147,375298,True,2,Python_Week9_Collection1_Q10,494,True,185,True,2024-07-03 18:37:32.082923+00:00,TUT,22300
1241300,374947,True,2,Python_Week2_Basics_Q1b,635,True,97,True,2024-06-13 19:26:19.537477+00:00,TUT,22283
1241926,375208,True,2,Pizza Contest,996,False,106,True,2024-06-26 19:54:57.863078+00:00,TUT,22295
1242702,375575,True,2,Comparing Adventures,1011,False,105,True,2024-07-17 18:43:03.620798+00:00,TUT,22295
1634019,517616,False,2,Python_Week12_Class&Object_Q6,788,True,38584,False,2025-02-10 16:30:36.093017+00:00,TUT,18724
1880591,605586,False,2,Lesson Set 1 - Q02,1124,True,5992,False,2025-05-23 20:30:47.200715+00:00,TUT,22181
1880592,605586,False,3,Lesson Set 1 - Q02,1124,True,9087,False,2025-05-23 20:31:08.591374+00:00,TUT,22181
1880593,605586,False,4,Lesson Set 1 - Q02,1124,True,11726,False,2025-05-23 20:31:37.453918+00:00,TUT,22181
1880713,605960,False,2,Lesson Set 1 - Q01,1262,True,9663,False,2025-06-04 18:02:01.921373+00:00,TUT,35487
1880714,605960,True,3,Lesson Set 1 - Q01,1262,True,32709,False,2025-06-04 18:02:46.955263+00:00,TUT,35487
1880715,605960,True,4,Lesson Set 1 - Q01,1262,True,26266,False,2025-06-04 18:03:24.074898+00:00,TUT,35487
1242189,375328,True,2,Python_Week4_Function1_Q1e,559,True,131,True,2024-07-03 20:19:22.055587+00:00,TUT,18724
1242739,375591,True,1,Book Example,930,False,25246,False,2024-07-17 19:22:26.498086+00:00,ASM,22295
1242740,375591,True,2,Book Example,930,False,14277,False,2024-07-17 19:22:44.533468+00:00,ASM,22295
1242741,375591,True,3,Book Example,930,False,11347,False,2024-07-17 19:22:58.347434+00:00,ASM,22295
1242742,375591,True,4,Book Example,930,False,14555,False,2024-07-17 19:23:14.612813+00:00,ASM,22295
1241931,375210,True,1,Foodie Sleepover,970,False,31732,False,2024-06-26 19:58:10.123318+00:00,ASM,22295
1241932,375210,True,2,Foodie Sleepover,970,False,11867,False,2024-06-26 19:58:44.982444+00:00,ASM,22295
1241933,375210,True,3,Foodie Sleepover,970,False,14059,False,2024-06-26 19:59:14.737199+00:00,ASM,22295
1241934,375210,True,4,Foodie Sleepover,970,False,72084,False,2024-06-26 20:00:29.008736+00:00,ASM,22295
1241071,374826,True,2,Python_Week4_Function1_Q1a,555,True,103,True,2024-06-12 15:16:56.030865+00:00,TUT,22282
1242375,375420,True,2,Python_Week5_Function2_Q2,568,True,110,True,2024-07-04 15:42:14.022766+00:00,TUT,22302
1242354,375405,True,2,Python_Week9_Collection1_Q1,481,True,128,True,2024-07-04 15:11:06.168227+00:00,TUT,22302
1241112,374854,True,2,Python_Week2_Basics_Q8,645,True,104,True,2024-06-12 16:02:28.916098+00:00,TUT,22282
1243603,377190,True,2,Python_Week2_Basics_Q5a,642,True,122,True,2024-07-31 19:00:21.217979+00:00,TUT,22295
1241917,375199,True,2,Welcome To The Show!,1029,False,116,True,2024-06-26 19:39:01.897678+00:00,TUT,22295
1242190,375329,True,2,Python_Week9_Collection1_Q13,497,True,110,True,2024-07-03 20:20:14.410336+00:00,TUT,18724
1242103,375265,True,2,Python_Week5_Function2_Q2,568,True,96,True,2024-06-27 20:04:50.416113+00:00,TUT,22282
1241095,374844,True,2,Python_Week2_Basics_Q2b,637,True,222,True,2024-06-12 15:47:01.742761+00:00,TUT,22282
1242639,375551,True,1,Short A Vowel Sounds,707,False,18477,False,2024-07-17 17:50:41.051205+00:00,ASM,22295
1242640,375551,True,2,Short A Vowel Sounds,707,False,14158,False,2024-07-17 17:51:00.161009+00:00,ASM,22295
1242641,375551,True,3,Short A Vowel Sounds,707,False,6986,False,2024-07-17 17:51:09.309131+00:00,ASM,22295
